anime_id,name,type,episodes,rating,members
30343,Legend of the Moles: The Frozen Horror,Movie,1,6.0,45
30344,The iDOLM@STER Cinderella Girls 2nd Season,TV,12,7.38,16736
30346,Doukyuusei (Movie),Movie,1,8.53,28864
30347,Nanatsu no Taizai OVA,OVA,2,7.85,37540
30349,Legend of the Moles: The Treasure of Scylla,Movie,1,7.2,44
30355,Wakaba*Girl,TV,13,7.01,22773
30358,Turnover,ONA,1,5.92,1150
30360,Poppen-sensei to Kaerazu no Numa,Special,1,4.45,56
30362,Garon,Movie,1,6.8,187
30363,Shinmai Maou no Testament Burst,TV,10,7.13,93293
30364,Haikyuu!! Movie 2: Shousha to Haisha,Movie,1,7.81,10558
30365,Shinmai Maou no Testament Burst OVA,OVA,1,6.9,19251
30367,Lemon Home Animation Gekijou,Special,2,4.65,254
30370,Akatsuki no Yona OVA,OVA,3,7.92,29398
30375,Starmyu,TV,12,7.08,21032
30376,Isshuukan Friends.: Tomodachi to no Omoide,Special,1,6.89,2859
30378,Sanzoku Diary,OVA,1,5.38,187
30379,Nagato Yuki-chan no Shoushitsu: Owarenai Natsuyasumi,OVA,1,6.83,9773
30381,Sousei no Aquarion Evol,Special,1,6.87,3752
30382,Aquarion Logos,TV,26,5.89,11756
30383,Classroom☆Crisis,TV,13,7.16,55977
30384,Miss Monochrome: The Animation 2,TV,13,6.61,12064
30385,Valkyrie Drive: Mermaid,TV,12,6.38,45400
30386,Pikaia!,TV,13,5.8,483
30390,Sengoku Musou: Sengoku Musou High School,Special,8,6.3,735
30392,Joukyou Monogatari,Movie,1,5.4,110
30393,Hana no Hanashi,Movie,1,5.3,104
30394,Teddy,Movie,1,5.63,105
30395,Kuripuri*Kuripura,Movie,1,3.2,104
30396,Akai Kutsu! Onnanoko!,Movie,1,4.52,138
30397,Mori no Kuma-san,Movie,1,3.96,101
30398,Nani ga Dekiru ka na,Movie,1,3.52,101
30399,Arigatou Gomennasai,Movie,1,5.05,115
30400,Yakusoku,Movie,1,5.04,107
30401,Rule,Movie,1,5.02,106
30403,Paper Film,Movie,1,3.33,102
30404,Taku Boda,Movie,1,5.15,115
30405,Ishindenshin Shiyou,Music,1,5.23,129
30407,Kitsutsuki: The Ten Hole Stories,Movie,1,4.53,74
30408,Tokyo SOS,Movie,1,2.72,87
30409,Nepos Napos,TV,26,7.67,38
30410,Gon 2nd Season,TV,26,5.92,141
30411,Happy Jozy,TV,0,5.38,211
30412,Shi Xiong,ONA,41,6.87,566
30413,Yowamushi Pedal Movie,Movie,1,7.84,8838
30415,High☆Speed!: Free! Starting Days,Movie,1,8.15,24310
30417,Panpaka Pants O-New!,TV,26,3.6,131
30418,Petit Manga,Movie,1,4.8,103
30420,Dr. Slump: Arale-chan no Koutsuu Anzen,Special,1,5.94,159
30424,Instant Music,Music,1,5.1,164
30425,Wake Up! Dodo,Music,1,5.76,140
30427,Mr. Empty,Music,1,5.01,92
30428,Hikenai Guitar wo Hikundaze,Music,1,5.49,217
30429,Utsukushii,Music,1,4.85,109
30430,Kimi wa Sou Kimeta,Music,1,5.3,107
30431,Anata mo Robot ni Nareru feat. Kamome Jidou Gasshoudan,Music,1,5.12,137
30433,Eat You Up/Bunny,Music,1,5.34,116
30435,Kankou Taisen Saitama: Sakuya no Tatakai,ONA,4,4.24,103
30437,Wakako-zake,TV,12,6.67,18933
30438,MILPOM★ Pilot,Special,1,4.02,442
30442,Kana Kana Kazoku x Himitsukessha Taka no Tsume Collaboration Film,ONA,1,4.45,71
30443,Kana Kana Kazoku: Shinnen no Goaisatsu,ONA,1,3.74,84
30444,Kana Kana Kazoku: Stop Rubella,ONA,1,4.14,71
30446,Akazukin to Kenkou,OVA,1,4.3,91
30447,Shika to Kanta,OVA,1,7.0,47
30449,Dr. Slump: Robot Taiketsu! Shukuteki Dr. Mashirito Toujou / Keen de Yuushou!? Penguin Grand Prix,Special,1,6.7,165
30450,Dr. Slump: Hoyoyo! Arale no Himitsu Dai Koukai dayo!!,Special,1,6.17,248
30453,Dr. Slump: Arale-chan Ayaya!? Penguin Mura de TV Jack,Special,1,7.11,152
30454,Maro no Kanja wa Gatenkei,OVA,2,6.05,1721
30455,Kantai Collection: KanColle Zoku-hen,TV,0,1.25,15465
30457,Kachikachi Yama no Shouboutai,Movie,1,6.19,101
30458,Tokyo Ghoul: &quot;Jack&quot;,OVA,1,7.71,70635
30460,Kanojo ga Nekomimi ni Kigaetara,OVA,1,6.48,1777
30463,Kyoufu Shinbun (2014),ONA,16,5.78,640
30464,Shinmai Maou no Testament Specials,Special,6,6.92,10046
30468,My Melody no Akazukin (OVA),OVA,1,5.71,74
30470,Himitsukessha Taka no Tsume DO,TV,0,6.2,96
30480,Bara Bara Film,Movie,1,4.81,110
30481,Ginga Tetsudou 999 for Planetarium,Movie,1,6.8,231
30483,Ginga Tetsudou 999: Akai Hoshi Betelgeuze - Inochi no Kagayaki,Movie,1,6.53,206
30485,ChäoS;Child,TV,0,1.25,19590
30489,Minna Atsumare! Falcom Gakuen SC Special,Special,1,5.57,308
30499,Rolling☆Girls: Chibi☆Rolling☆Girls Korokoro Gekijou,Special,12,5.95,2111
30503,Noragami Aragoto,TV,13,8.48,299434
30512,Hero Company,OVA,2,5.21,519
30514,Nisekoimonogatari,ONA,1,7.04,17116
30519,Ba La La Xiao Mo Xian Zhi: Caihong Xin Shi,TV,36,6.28,355
30524,Kagewani,TV,13,6.54,19225
30530,Fuusen Shoujo Temple-chan Movie,Movie,1,4.75,44
30531,Gakuen Handsome The Animation,OVA,1,6.63,2038
30532,Gundam Build Fighters OVA,OVA,1,1.25,1370
30533,Gundam Build Fighters Try: Island Wars,OVA,1,7.07,3569
30534,Fen Qing,Music,1,5.64,120
30537,Tiger &amp; Bunny: Too Many Cooks Spoil the Broth,Special,1,6.06,1111
30543,Rasen Sokou no Dystopia,OVA,2,6.01,1943
30544,Gakusen Toshi Asterisk,TV,12,7.14,168657
30547,Touhou Niji Sousaku Doujin Anime: Musou Kakyou Special,OVA,1,7.05,2540
30549,Soukyuu no Fafner: Dead Aggressor - Exodus 2nd Season,TV,13,7.74,6787
30556,Funassyi to Yukaina Kyoudai,ONA,0,4.8,57
30559,Why,Movie,1,4.4,139
30567,Teekyuu 5,TV,12,6.87,8381
30571,Chouon Senshi Borgman: Madnight☆Gigs!,OVA,1,4.82,102
30573,Break Blade: Virgins War,Special,1,6.58,1876
30576,Pareo wa Emerald,Music,1,5.72,128
30583,Futabu! Mix: Futanari World,OVA,1,6.72,3323
30585,Taifuu no Noruda,Movie,1,6.35,14281
30600,Military! Special,Special,1,5.46,2063
30602,Great Hunt,TV,6,4.75,73
30605,Uwabaki Cook no Tekitou Uranai!,TV,125,4.6,90
30614,Ane Yome Quartet,OVA,2,7.25,3921
30617,Animegatari,Movie,0,5.36,1308
30625,Princess Princess Specials,Special,12,6.75,687
30634,Chikyuu wo Mitsumete,Movie,1,5.2,70
30641,Yankee-kun na Yamada-kun to Megane-chan to Majo,Special,1,7.48,7170
30646,Perman: Copy World no Nazo,Special,1,5.29,73
30647,Nemuranu Machi no Cinderella: Hirose Ryouichi - Memorial Date,ONA,1,5.24,255
30648,Stitch!: Zutto Saikou no Tomodachi Special,Special,1,6.17,189
30649,Shin Atashin&#039;chi,TV,26,7.14,1202
30651,Itoshi no Muco,TV,25,6.86,4272
30652,Long Riders!,TV,12,6.33,11562
30654,Ansatsu Kyoushitsu (TV) 2nd Season,TV,25,8.68,176475
30658,Gakuen no Ikenie: Nagusami Mono to Kashita Kyonyuu Furyou Shoujo,OVA,1,5.76,1539
30659,Nouryou Anime: Denkyuu Ika Matsuri,Movie,1,4.96,234
30663,Docchi mo Maid,ONA,1,5.15,223
30664,Jinkou no Rakuen,Movie,1,4.71,133
30665,4.Eyes,Movie,1,4.15,195
30666,Memories: Younenki no Joukei,Movie,1,4.91,133
30667,Mou Hitotsu no Nijiiro Toshi,Movie,1,4.7,128
30668,Walking Man,Movie,1,4.3,211
30669,Why Re-Mix 2002,Movie,1,4.46,124
30673,Made in Japan,Movie,1,4.43,46
30679,Queen&#039;s Blade: Grimoire,OVA,2,6.48,3831
30686,Pokemon XY: Hoopa no Odemashi Daisakusen!!,Special,6,6.25,1544
30694,Dragon Ball Super,TV,0,7.4,111443
30695,Pop in Q,Movie,1,1.25,5207
30702,Victorian Maid Maria no Houshi,OVA,1,7.25,2453
30704,Kakko Kawaii Sengen! Specials,Special,14,5.13,106
30705,Makura no Danshi,TV,12,4.93,19386
30709,Kamisama Hajimemashita: Kako-hen,OVA,4,8.64,33422
30711,Code Geass: Boukoku no Akito Final - Itoshiki Monotachi e,Movie,1,7.28,23592
30714,Owari no Seraph: Owaranai Seraph,Special,9,7.35,22823
30721,Hacka Doll The Animation,TV,13,6.59,19502
30723,Midori no Makibao Compilation OVA,OVA,1,5.56,50
30727,Saenai Heroine no Sodatekata ♭,TV,0,1.25,22890
30732,Agukaru: Play with Ibaraki-hen Episode 0,ONA,1,4.8,128
30736,Shingeki no Bahamut: Virgin Soul,TV,24,1.25,20953
30738,Gamba: Gamba to Nakama-tachi,Movie,1,5.55,185
30739,Ane Log: Moyako Neesan no Honpen wo Tobidashite Tomaranai Monologue Specials,Special,3,5.44,1264
30740,Young Black Jack,TV,12,7.32,42139
30741,Hyoudou Ibuki: Kanpeki Ibuki Kaichou ga Kousoku Do M!? na Wake,OVA,2,6.75,2568
30743,Kanagatari. Kanabakari.: Kanadian Families,OVA,1,6.36,209
30745,Kyoukai no Kanata Movie: I&#039;ll Be Here - Kako-hen - Yakusoku no Kizuna,Special,1,7.92,10306
30746,Fushigi na Somera-chan,TV,12,5.97,7988
30749,Saijaku Muhai no Bahamut,TV,12,6.87,94430
30751,Usavich Zero,TV,13,6.4,619
30752,himitsukesshatakanotsume.jp Specials,Special,2,6.0,47
30753,Himitsukessha Taka no Tsume The Movie 4: Kaspersky wo Motsu Otoko,OVA,1,6.4,54
30754,Tamagotchi! x Himitsukessha Taka no Tsume,OVA,1,7.13,56
30757,Monster Strike,ONA,51,6.66,7089
30759,Minna de Tonda,OVA,1,7.67,38
30760,Momoiro no Crayon,OVA,1,5.06,54
30761,Jin Ken Mamoru-kun to Ayumi-chan Sekai wo Shiawase ni,OVA,1,4.92,44
30762,Soumubu Sououka Yamaguchi Roppeita: Saibanin Project Hajimemasu!,OVA,1,4.93,52
30763,Yuuki no Omamori,OVA,1,6.42,101
30764,Jibun no Mune ni te wo Atete,OVA,1,4.88,47
30765,Present,OVA,1,5.5,45
30766,Homé-Pato the Movie,ONA,1,5.65,217
30767,Wonder 3 Pilot,Special,1,6.36,63
30770,Maid-san to Boin Damashii,OVA,0,5.71,1498
30771,Mudai,Music,1,7.24,1242
30777,Kaijuu Sakaba Kanpai!,TV,13,4.9,262
30778,Fairy Tail Movie 2,Movie,1,1.25,16446
30781,Matsubara-kun,ONA,5,4.59,84
30782,Bikini Warriors,TV,12,5.34,35004
30790,Yowamushi Pedal: Re:ROAD,Movie,1,7.48,3088
30795,Bakuon!!,TV,12,6.61,31295
30796,Gokudou Sakaba Denden: Gokudou Daisensou Gaiden,ONA,3,5.5,60
30806,Schwarzesmarken,TV,12,7.0,51632
30812,Gyakuten Majo Saiban: Chijo na Majo ni Sabakarechau The Animation,OVA,1,6.6,2791
30813,Youkoso Jitsuryoku Shijou Shugi no Kyoushitsu e,Special,1,5.99,718
30814,Landscape,Movie,1,4.58,120
30817,Netoraserare,OVA,2,5.68,1549
30818,City Hunter: Ryou no Propose,OVA,1,6.8,1070
30825,Gakkou no Kaidan: Kubinashi Rider!! Shi no Noroi,Special,1,7.08,2601
30826,Suzakinishi the Animation,TV,12,5.64,3190
30829,Love Live! School Idol Project 2nd Season Recap,OVA,1,7.5,3213
30831,Kono Subarashii Sekai ni Shukufuku wo!,TV,10,8.03,244877
30839,Big X Episode 0,Special,1,5.7,55
30840,Many Things SD Gundam,Special,2,5.46,249
30842,Nekota no Koto ga Kininatte Shikatanai. (ONA),ONA,4,6.46,546
30845,Aikatsu! Music Award: Minna de Shou wo MoracchaimaShow!,Movie,1,7.26,1028
30850,UFO Gakuen no Himitsu,Movie,1,5.34,1351
30851,Q Transformers: Saranaru Ninki Mono e no Michi,TV,13,6.15,210
30859,Memory of Red,Movie,1,4.15,331
30860,Koumon-teki Juuku Ketsujiru Juke,Music,1,3.78,310
30861,Happy Bogeys,Movie,12,8.17,38
30862,Yubi wo Nusunda Onna,Movie,1,5.65,223
30863,Usalullaby,Movie,1,4.0,80
30864,New Tokyo Ondo,Movie,1,3.92,84
30865,Umi ni Ochita Tsuki no Hanashi,Movie,1,6.32,293
30868,Ajin Part 1: Shoudou,Movie,1,7.84,22279
30869,Ajin Part 2: Shoutotsu,Movie,1,7.51,11377
30870,Ajin Part 3: Shougeki,Movie,1,7.36,9638
30873,Madou King Granzort: Nonstop Rabi,Special,1,6.71,69
30875,Washimo 3rd Season,TV,44,5.5,69
30885,Noragami Aragoto OVA,OVA,2,8.12,58075
30886,Mu Di,Movie,1,6.09,145
30891,Oni Chichi: Refresh♥,OVA,0,7.25,4433
30892,Boo Boo Boy,TV,26,4.73,128
30893,Deban Desu Yo! Onigirizu,TV,6,4.0,163
30895,HaruChika: Haruta to Chika wa Seishun suru,TV,12,6.5,49971
30896,Love Live! School Idol Project: μ&#039;s →NEXT LoveLive! 2014 - Endless Parade Encore Animation,Special,1,7.13,1733
30898,Tsunpri,OVA,1,7.02,2362
30901,Utawarerumono: Itsuwari no Kamen,TV,25,7.35,55851
30902,Yuru Yuri Nachuyachumi!+,Special,2,7.84,19586
30903,Children Record,Music,2,7.06,745
30905,Owanko,ONA,7,5.17,65
30906,Malta no Bouken,TV,12,5.33,34
30907,Eine Kleine,Music,1,6.57,261
30909,vivi,Music,1,6.05,134
30911,Tales of Zestiria the X,TV,12,7.6,107325
30912,Robot Girls Z Episode 0,ONA,1,6.34,1271
30914,Animax Taisou,TV,0,4.67,54
30915,Kekkai Sensen: Soresaemo Saitei de Saikou na Hibi,Special,1,6.8,14934
30916,The Five Killers,ONA,1,6.24,312
30919,Sora no Method: Aru Shoujo no Kyuujitsu★,Special,1,6.86,4215
30920,Utopa,Movie,1,5.83,590
30921,Kacchikenee!,Movie,1,6.28,855
30922,Kaze no Matasaburou (Movie),Movie,1,6.24,1131
30923,Colorful Ninja Iromaki,Movie,1,6.0,442
30925,Gatchaman Crowds Insight: Inbound,ONA,1,7.11,14786
30926,Akazukin Chanto Manabou! Koutsuu Rule,OVA,1,4.63,48
30928,Tobidashi wa Abunaizo! Mushi Mushi Mura no Koutsuu Anzen,OVA,1,4.0,38
30929,Aladdin to Mahou no Lamp no Koutsuu Anzen,OVA,1,6.9,42
30930,Mameushi-kun no Koutsuu Anzen,OVA,1,6.0,35
30931,Usagi to Kame no Koutsuu Anzen,OVA,1,6.0,33
30932,Oz no Mahoutsukai no Koutsuu Anzen no Tabi,OVA,1,8.33,36
30933,Son Gokuu no Koutsuu Rule Shugyou Chuu,OVA,1,7.0,39
30935,Douwa Mondai to Jinken: Anata wa Dou Kangaemasuka,OVA,1,8.0,42
30938,Ijime Juuyon-sai no Message,OVA,1,5.5,38
30939,Shiranpuri,OVA,1,6.18,155
30940,Shounen Muku Hatojuu Monogatari,OVA,1,6.0,37
30941,Utsukushii Message,OVA,1,8.33,37
30942,Ojarumaru: Chitchai Mono no Ookina Chikara,OVA,1,5.17,47
30943,Ojiichan wa Boku no Hero,OVA,1,8.4,101
30944,Muku Hatojuu no Meiken Monogatari,OVA,1,7.0,46
30947,Kurayami Santa,TV,13,5.36,1715
30948,Kowabon,TV,13,5.33,21026
30952,New Initial D Movie: Legend 3 - Mugen,Movie,1,7.79,3479
30953,Arslan Senki (TV) Specials,Special,8,6.62,5241
30954,Jakusansei Million Arthur,ONA,0,6.61,372
30955,Crazy Monkey,Movie,1,4.81,92
30957,Yukidaruma,Movie,1,6.6,51
30958,Daruma-chan,OVA,5,5.0,42
30959,Charamaru-kun to Dokumaru-kun,OVA,1,7.4,36
30960,Shou-chan Sora wo Tobu,Movie,1,5.5,55
30961,Sylvanian Families Mini Gekijou: Omoigakenai Okyakusama,OVA,3,4.4,45
30965,Ninpuu Kamui Gaiden: Tsukihigai no Maki,Movie,1,5.83,76
30967,Chuumon no Ooi Ryouriten (1993),Movie,1,5.83,238
30968,Kokoro no Catchball,OVA,1,7.33,34
30969,Yasashii Ookami,OVA,1,4.0,36
30970,Jidou Bungaku Library,OVA,6,8.5,49
30971,Tanita Shokudou,Special,1,3.54,65
30973,Urashima Tarou (1952),Movie,1,4.58,106
30974,Wasurerumonka!,OVA,1,6.0,42
30975,Nanoha,OVA,1,4.5,52
30976,Kiminari Dousuru? Yuukai Itazura: Sarenai Tame ni,OVA,1,7.0,34
30977,Umi no Koumori,OVA,1,6.0,32
30978,Okaasan no Yasashii te,OVA,1,8.0,38
30979,Hachikadzuki-hime,OVA,1,7.0,34
30980,Ojiichan no Hanabi,OVA,1,8.0,40
30981,Hotaru no Mau Machi de,OVA,1,6.17,43
30982,Shutter Chance,OVA,1,4.75,42
30983,Shibuzome Ikki: Ashita ni Kakeru Niji,OVA,1,5.67,35
30984,Bero-dashi Chonma,OVA,1,7.25,35
30985,Yamakoshi Mura no Mari to Sanbiki no Koinu,OVA,1,6.0,56
30988,Futsuu no Joshikousei ga [Locodol] Yattemita. OVA,OVA,2,7.12,4122
30989,Bary-san no Imabari-ben Kouza,TV,0,4.79,298
30991,Himouto! Umaru-chan: Umaru-chan Mou Ikkai!,OVA,1,7.43,21413
30997,Ojiichan no Tomato,OVA,1,6.5,37
30998,Yuujou no Kickoff,OVA,1,6.0,35
30999,Ningen no Uta,OVA,1,4.5,38
31000,Kizuna: Ningen no Uta Part 2,OVA,1,7.0,44
31001,Mirai Kara no Message,OVA,1,7.75,38
31002,Nibiki no Neko to Genkina Kazoku,OVA,1,7.0,38
31003,Boku no Aozora,OVA,1,8.5,44
31004,Niji no Kakehashi,OVA,1,8.2,40
31005,Souta no Chikai: Sabetsu ni Makenai Chikara,OVA,1,6.6,46
31007,Kumori Nochi Hare,OVA,1,6.33,36
31008,Makeruna! Senta: Sayonara Ijime Mushi,OVA,1,6.0,35
31009,Mebuki,OVA,1,7.0,34
31014,Aru Zombie Shoujo no Sainan,Special,1,5.07,360
31015,Kakusensou,OVA,1,8.5,34
31016,Juuroku Jizou Monogatari: Sensou no Gisei ni Natta Kodomo-tachi,OVA,1,6.33,39
31017,Neko wa Ikite Iru,Movie,1,7.33,41
31018,DD Hokuto no Ken 2 Ichigo Aji+,TV,12,6.03,1695
31019,Norasco (TV),TV,43,5.8,112
31020,Norasco: Cinema Point Card-hen,Movie,10,6.86,57
31033,Nintama Rantarou: Dokutake Onsen no Dan,Special,1,6.07,91
31034,Nintama Rantarou: Ninjutsu Gakuen to Nazo no Onna - Kore wa Jiken Da yo! no Dan,Special,1,6.67,104
31035,Inferno Cop Specials,Special,2,6.06,755
31043,Boku dake ga Inai Machi,TV,12,8.65,402381
31044,Kamisama Minarai: Himitsu no Cocotama,TV,0,6.17,1413
31048,Burenai Ai de,Music,1,6.67,522
31049,Beyblade Burst,TV,0,6.31,3221
31050,Cyborg 009 VS Devilman,OVA,3,6.81,3081
31051,Kuroko no Basket: Saikou no Present Desu,Special,1,8.34,22900
31052,Saru Getchu Movie: Ougon no Pipo Helmet - Ukki Battle,Movie,1,5.33,77
31055,Tobidasu PriPara: Mi~nna de Mezase! Idol☆Grand Prix,Movie,1,7.22,394
31056,Fate/kaleid liner Prisma☆Illya 2wei Herz! Specials,Special,5,7.08,9949
31057,Onaka Hime,ONA,3,4.5,175
31064,Gunslinger Stratos: The Animation - Kikan/Kaze no Yukue,ONA,1,6.08,1348
31065,Gunslinger Stratos: The Animation - Bunki/Futatsu no Mirai,Special,1,6.24,1379
31068,Hime Chen! Otogi Chikku Idol Lilpri (2011),TV,51,6.98,464
31070,Etotama Specials,Special,6,6.64,3753
31072,Show By Rock!!: Legend of Shingan Crimsonz,ONA,3,6.1,516
31073,Show By Rock!!: Plasmagica na Gogo,ONA,3,5.85,469
31078,PikkaPika Summer,TV,31,5.67,96
31080,Anne Happy♪,TV,12,7.17,32040
31091,Komori-san wa Kotowarenai!,TV,12,6.31,24377
31096,Hibike! Euphonium: Suisougaku-bu no Nichijou,Special,7,6.72,12196
31098,Ushio to Tora (TV) 2nd Season,TV,13,8.13,43916
31102,Taiko no Tatsujin: 15 Shuunenkinen Short Animation,ONA,1,5.4,461
31105,Buddy Complex: Daremo Shiranai Ashita e,ONA,1,7.07,987
31107,Summer Train!,Special,1,5.52,247
31108,Green Dakara x Bakemono no Ko,ONA,2,5.38,1086
31109,Hatsukoi Monster,TV,12,6.06,37238
31111,Nisshin Seifun Group CM,Special,3,6.18,380
31113,Puchitto Furikaerintia,Special,1,6.33,1003
31115,Schick x Evangelion,Special,2,5.56,2021
31116,Momotaros no Natsuyasumi,Movie,1,4.08,62
31117,Ano Ko to Ii Koto,OVA,2,6.89,2714
31118,Demon Busters: Ecchi na Ecchi na Demon Taiji The Animation,OVA,1,6.98,2713
31121,Monster Musume no Iru Nichijou: Hobo Mainichi ◯◯! Namappoi Douga,ONA,60,6.59,13801
31128,Arslan Senki (TV): Dakkan no Yaiba,Special,1,6.5,6686
31129,Chichi to Ko,Special,1,6.0,45
31133,Shounen Sunday CM Gekijou: InuYasha-hen,Special,2,6.23,1218
31135,Idea ga Tsukamaranai.,Movie,1,4.0,57
31137,Mahou Shoujo Lyrical Nanoha ViVid: Special Program,Special,1,6.15,1026
31138,Overlord: Ple Ple Pleiades,Special,8,7.07,25625
31139,Ame-iro Cocoa: Rainy Color e Youkoso!,TV,12,4.92,5888
31143,Onsen Yousei Hakone-chan,TV,13,5.92,18498
31144,Mottainai,Special,1,6.66,2234
31145,Code Geass: Boukoku no Akito 3 - Kagayaku Mono Ten yori Otsu Picture Drama,Special,1,7.24,3310
31147,Concrete Revolutio: Choujin Gensou,TV,13,6.87,46938
31149,Persona 3 the Movie 4: Winter of Rebirth,Movie,1,8.17,13359
31150,Xi Yang Yang Yu Hui Tai Lang,TV,0,5.87,72
31156,Kuusen Madoushi Kouhosei no Kyoukan OVA,OVA,1,6.42,8632
31157,ClassicaLoid,TV,25,5.84,11717
31158,Hetalia: The World Twinkle Specials,Special,3,7.5,2505
31163,Dimension W,TV,12,7.36,130028
31164,Aloha! Youkai Watch: Rakuen Hawaii de Geragerapou!!,ONA,0,5.4,205
31165,Meiji x Kokosake &amp; anohana Receipt Oubo Campaign,Special,2,5.6,2732
31166,Nyamen: Tenkai Daiichi Joshi Koukou Bunka Matsuri Tokubetsu Eizou,Special,1,5.35,127
31168,Pokemon XY: Odemashi Ko Majin Hoopa,OVA,1,6.47,1829
31170,Youkai Ninpouchou Jiraiya! Special,Special,1,4.78,60
31173,Akagami no Shirayuki-hime 2nd Season,TV,12,8.14,80862
31174,Osomatsu-san,TV,25,8.27,60988
31177,Yakyuubu Aruaru,TV,3,4.0,149
31178,Uta no☆Prince-sama♪ Maji Love Legend Star,TV,13,7.37,12757
31181,Owarimonogatari,TV,12,8.43,107855
31189,Watashi ga Toriko ni Natte Yaru,OVA,2,6.87,2330
31196,Cardfight!! Vanguard G: GIRS Crisis-hen,TV,26,7.07,3060
31201,Doraemon Movie 36: Shin Nobita no Nippon Tanjou,Movie,1,7.27,408
31202,Chibi Maruko-chan Movie: Italia kara Kita Shounen,Movie,1,6.8,206
31205,Lulin Da Maoxian,Movie,1,6.5,46
31211,Choegang Top Plate,TV,26,7.2,86
31221,Tantei Team KZ Jiken Note,TV,16,6.26,9410
31223,Phantasy Star Online 2 The Animation,TV,12,6.5,32470
31227,Kindaichi Shounen no Jikenbo Returns 2nd Season,TV,22,7.5,3676
31229,Servamp,TV,12,7.12,73126
31231,Pokemon the Movie XY&amp;Z: Volcanion to Karakuri no Magiana,Movie,1,7.05,3572
31233,Lu Shidai,ONA,14,7.11,1762
31234,Himouto! Umaru-chanS,Special,12,7.01,17038
31235,Hikawa Maru Monogatari,Movie,1,7.3,259
31236,Chieri to Cherry,Movie,1,6.0,180
31237,Ganbare-bu Next!,TV,6,5.36,70
31238,Stitch! Perfect Memory,Special,1,5.68,102
31239,Kotori Samba,TV,240,6.75,74
31240,Re:Zero kara Hajimeru Isekai Seikatsu,TV,25,8.64,355839
31244,Makura no Danshi: Sono Ato no Makura no Danshi,Special,1,5.3,1432
31245,Zutto Mae kara Suki deshita.: Kokuhaku Jikkou Iinkai,Movie,1,7.47,35058
31246,Choegang Habche: Mix Master,TV,39,6.79,168
31251,Mobile Suit Gundam: Iron-Blooded Orphans,TV,25,7.96,60525
31255,Hakusai Anime Special,Special,1,4.75,67
31257,Spacy,Movie,1,5.14,131
31258,Box,Movie,1,3.61,98
31259,Thunder,Movie,1,3.93,115
31261,Drill,Movie,1,3.4,106
31262,Ghost,Movie,1,5.28,136
31263,Grim,Movie,1,4.32,121
31264,Shashinki,Movie,1,3.26,86
31265,Shashinki 87,Movie,1,3.41,85
31266,Wall,Movie,1,3.76,95
31267,Akuma no Kairozu,Movie,1,5.06,131
31268,Miira no Yume,Movie,1,2.97,98
31269,Venus,Movie,1,3.49,97
31280,Selector Destructed WIXOSS Movie,Movie,1,7.3,9447
31283,Bikini Warriors Special,Special,1,5.5,5191
31289,One Piece: Episode of Sabo - 3 Kyoudai no Kizuna Kiseki no Saikai to Uketsugareru Ishi,Special,1,7.78,11922
31297,Tokyo Ghoul: &quot;Pinto&quot;,OVA,1,7.61,52312
31298,Baka to Test to Shoukanjuu: Matsuri - Sentakushi Ikou nomi,Special,6,7.27,3817
31299,Tao Hua Yuan Ji,Movie,1,5.97,113
31300,Irodorimidori: Change Our Mirai!,Music,1,5.85,721
31302,Robo to Shoujo (Kari): Oshirase Gekijou (Kari),ONA,5,3.81,127
31309,Balloon,ONA,1,5.42,230
31310,Ishikeri,Movie,1,5.81,207
31317,Yonimo Kimyou na Man☆Gatarou,OVA,8,5.33,45
31318,Comet Lucifer,TV,12,6.0,66659
31319,12-sai. 2nd Season,OVA,4,6.43,1383
31321,Shounen to Sakura,OVA,1,6.83,49
31324,Grisaia no Meikyuu Special,Special,1,7.47,16648
31326,High School DxD BorN: Ishibumi Ichiei Kanzen Kanshuu! Mousou Bakuyou Kaijo Original Video,Special,6,7.37,18288
31327,Shokugeki no Souma OVA,OVA,3,7.62,24456
31331,Busou Shoujotai: Blade Briders The Animation,OVA,1,5.55,1166
31338,Hundred,TV,12,6.53,92396
31339,Drifters,TV,12,7.93,102857
31344,K: Missing Kings - Manner Movie,Movie,1,6.72,3235
31348,Xue Haizi,Movie,1,6.6,51
31361,Neko Enikki,TV,13,6.67,133
31362,Osiris no Tenbin,ONA,10,6.06,1447
31368,Grisaia no Rakuen Specials,Special,5,7.09,15055
31369,Mori no Ongakudan,ONA,0,4.92,93
31370,Tonkatsu DJ Agetarou,TV,12,7.16,6342
31373,Rudolf to Ippaiattena,Movie,1,7.63,405
31374,Shingeki! Kyojin Chuugakkou,TV,12,7.06,52928
31376,Flying Witch,TV,12,7.65,95933
31377,Kataribe Shoujo Honoka,ONA,1,5.81,241
31378,Owari no Seraph: Kyuuketsuki Shahar,OVA,1,7.15,17815
31380,To LOVE-Ru Darkness 2nd OVA,OVA,3,7.91,18575
31385,Ginga Shounen Tai,TV,92,6.38,79
31387,Aru Hi Inu no Kuni kara Tegami ga Kite,OVA,1,6.66,1302
31389,Fate/stay night: Unlimited Blade Works 2nd Season - Sunny Day,Special,1,7.44,26382
31397,Mesu Kyoushi 4: Kegasareta Kyoudan,OVA,2,6.68,2444
